Format Version,1.1,Take Name,Take 2024-07-23 01.09.45 PM,Capture Frame Rate,51.000000,Export Frame Rate,51.000000,Capture Start Time,2024-07-23 01.09.45.660 PM,Total Frames,52975,Rotation Type,Quaternion

,,Marker,Marker,Marker
,,Marker-10000,Marker-10000,Marker-10000
,,"8392B20CF49E35702710","8392B20CF49E35702710","8392B20CF49E35702710"
,,Position,Position,Position
Frame,Time,X,Y,Z
6843,134.176471,-0.688287,0.507001,0.828599
6844,134.196078,-0.688320,0.507062,0.828602
6845,134.215686,-0.688398,0.507409,0.828797
6846,134.235294,-0.688428,0.507478,0.828772
6847,134.254902,-0.688488,0.507516,0.828749
6848,134.274510,-0.688567,0.507548,0.828709
6849,134.294118,-0.688629,0.507548,0.828664
6850,134.313725,-0.688671,0.507609,0.828631
6851,134.333333,-0.688689,0.507667,0.828601
6852,134.352941,-0.688706,0.507681,0.828566
6853,134.372549,-0.688736,0.507686,0.828518
6854,134.392157,-0.688774,0.507721,0.828469
6855,134.411765,-0.688817,0.507778,0.828429
6856,134.431373,-0.688885,0.507831,0.828378
6857,134.450980,-0.688989,0.507832,0.828322
6858,134.470588,-0.689051,0.507827,0.828267
6859,134.490196,-0.689116,0.507878,0.828224
6860,134.509804,-0.689137,0.507933,0.828205
6861,134.529412,-0.689133,0.507706,0.827961
6862,134.549020,-0.689168,0.507866,0.828051
6863,134.568627,-0.689203,0.507973,0.828087
6864,134.588235,-0.689231,0.508023,0.828059
6865,134.607843,-0.689268,0.508078,0.828034
6866,134.627451,-0.689320,0.508102,0.827997
6867,134.647059,-0.689374,0.508019,0.827880
6868,134.666667,-0.689420,0.507845,0.827680
6869,134.686275,-0.689489,0.508149,0.827868
6870,134.705882,-0.689492,0.507910,0.827573
6871,134.725490,-0.689555,0.508223,0.827816
6872,134.745098,-0.689532,0.507960,0.827547
6873,134.764706,-0.689561,0.508210,0.827702
6874,134.784314,-0.689570,0.508320,0.827721
6875,134.803922,-0.689593,0.508333,0.827688
6876,134.823529,-0.689644,0.508362,0.827659
6877,134.843137,-0.689695,0.508236,0.827496
6878,134.862745,-0.689757,0.508196,0.827398
6879,134.882353,-0.689845,0.508464,0.827541
6880,134.901961,-0.689881,0.508427,0.827466
6881,134.921569,-0.689871,0.508252,0.827264
6882,134.941176,-0.689922,0.508553,0.827499
6883,134.960784,-0.689926,0.508566,0.827468
6884,134.980392,-0.689948,0.508588,0.827421
6885,135.000000,-0.690002,0.508581,0.827381
6886,135.019608,-0.690063,0.508578,0.827325
6887,135.039216,-0.690124,0.508630,0.827284
6888,135.058824,-0.690167,0.508692,0.827250
6889,135.078431,-0.690203,0.508734,0.827208
6890,135.098039,-0.690222,0.508626,0.827059
6891,135.117647,-0.690217,0.508515,0.826919
6892,135.137255,-0.690221,0.508826,0.827093
6893,135.156863,-0.690199,0.508888,0.827066
6894,135.176471,-0.690207,0.508886,0.827018
6895,135.196078,-0.690243,0.508928,0.826979
6896,135.215686,-0.690279,0.508937,0.826942
6897,135.235294,-0.690312,0.508727,0.826672
6898,135.254902,-0.690384,0.508887,0.826770
6899,135.274510,-0.690423,0.508737,0.826630
6900,135.294118,-0.690422,0.508618,0.826482
6901,135.313725,-0.690413,0.508667,0.826445
6902,135.333333,-0.690401,0.508834,0.826512
6903,135.352941,-0.690363,0.508994,0.826579
6904,135.372549,-0.690330,0.508831,0.826381
6905,135.392157,-0.690399,0.509119,0.826574
6906,135.411765,-0.690444,0.509156,0.826529
6907,135.431373,-0.690509,0.509196,0.826497
6908,135.450980,-0.690556,0.508933,0.826203
6909,135.470588,-0.690593,0.508866,0.826133
6910,135.490196,-0.690600,0.509102,0.826297
6911,135.509804,-0.690557,0.509223,0.826352
6912,135.529412,-0.690497,0.509245,0.826325
6913,135.549020,-0.690446,0.509260,0.826292
6914,135.568627,-0.690425,0.509295,0.826246
6915,135.588235,-0.690448,0.509361,0.826190
6916,135.607843,-0.690489,0.509409,0.826134
6917,135.627451,-0.690559,0.509424,0.826056
6918,135.647059,-0.690610,0.509179,0.825744
6919,135.666667,-0.690624,0.509168,0.825666
6920,135.686275,-0.690615,0.509138,0.825604
6921,135.705882,-0.690609,0.509400,0.825778
6922,135.725490,-0.690543,0.509243,0.825598
6923,135.745098,-0.690497,0.509199,0.825474
6924,135.764706,-0.690531,0.509456,0.825588
6925,135.784314,-0.690571,0.509539,0.825543
6926,135.803922,-0.691366,0.509903,0.824926
6927,135.823529,-0.692137,0.510369,0.824500
6928,135.843137,-0.690709,0.509436,0.825227
6929,135.862745,-0.690719,0.509437,0.825164
6930,135.882353,-0.690680,0.509448,0.825136
6931,135.901961,-0.690670,0.509734,0.825330
6932,135.921569,-0.690623,0.509740,0.825297
6933,135.941176,-0.690579,0.509515,0.825014
6934,135.960784,-0.690632,0.509788,0.825094
6935,135.980392,-0.690695,0.509943,0.825112
6936,136.000000,-0.690752,0.509966,0.825053
6937,136.019608,-0.690790,0.509871,0.824867
6938,136.039216,-0.690824,0.509868,0.824765
6939,136.058824,-0.690874,0.509965,0.824814
6940,136.078431,-0.690902,0.509779,0.824620
6941,136.098039,-0.690933,0.510065,0.824795
6942,136.117647,-0.690940,0.510140,0.824732
6943,136.137255,-0.690956,0.510180,0.824700
6944,136.156863,-0.690969,0.510225,0.824652
6945,136.176471,-0.691027,0.510279,0.824599
6946,136.196078,-0.691055,0.510304,0.824557
6947,136.215686,-0.691102,0.510316,0.824515
6948,136.235294,-0.691156,0.510336,0.824447
6949,136.254902,-0.691189,0.510184,0.824246
6950,136.274510,-0.691217,0.510135,0.824149
6951,136.294118,-0.691260,0.510393,0.824287
6952,136.313725,-0.691296,0.510442,0.824246
6953,136.333333,-0.691315,0.510488,0.824200
6954,136.352941,-0.691382,0.510543,0.824164
6955,136.372549,-0.691425,0.510591,0.824144
6956,136.392157,-0.691432,0.510353,0.823843
6957,136.411765,-0.691516,0.510587,0.823998
6958,136.431373,-0.691532,0.510378,0.823794
6959,136.450980,-0.691574,0.510487,0.823847
6960,136.470588,-0.691586,0.510428,0.823755
6961,136.490196,-0.691583,0.510447,0.823730
6962,136.509804,-0.691604,0.510672,0.823858
6963,136.529412,-0.691645,0.510740,0.823804
6964,136.549020,-0.691705,0.510849,0.823758
6965,136.568627,-0.691735,0.510926,0.823720
6966,136.588235,-0.691786,0.510951,0.823695
6967,136.607843,-0.691835,0.510959,0.823649
6968,136.627451,-0.691853,0.510916,0.823598
6969,136.647059,-0.691873,0.510904,0.823562
6970,136.666667,-0.691906,0.510931,0.823547
6971,136.686275,-0.691952,0.510951,0.823516
6972,136.705882,-0.691998,0.510967,0.823475
6973,136.725490,-0.692048,0.511000,0.823449
6974,136.745098,-0.692091,0.510931,0.823319
6975,136.764706,-0.692135,0.510893,0.823195
6976,136.784314,-0.692199,0.511167,0.823367
6977,136.803922,-0.692188,0.511155,0.823322
6978,136.823529,-0.692196,0.511172,0.823288
6979,136.843137,-0.692248,0.511224,0.823231
6980,136.862745,-0.692295,0.511198,0.823175
6981,136.882353,-0.692354,0.511183,0.823126
6982,136.901961,-0.692378,0.510897,0.822873
6983,136.921569,-0.692417,0.511074,0.822947
6984,136.941176,-0.692446,0.511294,0.823018
6985,136.960784,-0.692460,0.511354,0.822978
6986,136.980392,-0.692479,0.511384,0.822942
6987,137.000000,-0.692490,0.511405,0.822908
6988,137.019608,-0.692476,0.511427,0.822881
6989,137.039216,-0.692464,0.511448,0.822833
6990,137.058824,-0.692469,0.511441,0.822787
6991,137.078431,-0.692496,0.511418,0.822739
6992,137.098039,-0.692522,0.511484,0.822708
6993,137.117647,-0.692547,0.511527,0.822671
6994,137.137255,-0.692586,0.511556,0.822634
6995,137.156863,-0.692622,0.511581,0.822590
6996,137.176471,-0.692648,0.511603,0.822542
6997,137.196078,-0.692618,0.511475,0.822376
6998,137.215686,-0.692578,0.511324,0.822202
6999,137.235294,-0.692616,0.511448,0.822251
7000,137.254902,-0.692700,0.511715,0.822398
7001,137.274510,-0.692747,0.511718,0.822326
7002,137.294118,-0.692802,0.511747,0.822287
7003,137.313725,-0.692818,0.511787,0.822230
7004,137.333333,-0.692884,0.511831,0.822193
7005,137.352941,-0.692889,0.511876,0.822128
7006,137.372549,-0.692907,0.511913,0.822090
7007,137.392157,-0.692915,0.511947,0.822044
7008,137.411765,-0.692925,0.511966,0.822004
7009,137.431373,-0.692938,0.511968,0.821954
7010,137.450980,-0.692958,0.511981,0.821897
7011,137.470588,-0.692991,0.512025,0.821856
7012,137.490196,-0.693030,0.512068,0.821818
7013,137.509804,-0.693082,0.512025,0.821732
7014,137.529412,-0.693130,0.511730,0.821434
7015,137.549020,-0.693193,0.512075,0.821654
7016,137.568627,-0.693259,0.512153,0.821617
7017,137.588235,-0.693257,0.512164,0.821570
7018,137.607843,-0.693285,0.512215,0.821524
7019,137.627451,-0.693314,0.512252,0.821469
7020,137.647059,-0.693360,0.512281,0.821423
7021,137.666667,-0.693424,0.512319,0.821370
7022,137.686275,-0.693489,0.512341,0.821302
7023,137.705882,-0.693555,0.512355,0.821234
7024,137.725490,-0.693620,0.512402,0.821181
7025,137.745098,-0.693626,0.512426,0.821146
7026,137.764706,-0.693630,0.512488,0.821092
7027,137.784314,-0.693586,0.512518,0.821049
7028,137.803922,-0.693568,0.512529,0.821001
7029,137.823529,-0.693580,0.512535,0.820982
7030,137.843137,-0.693589,0.512306,0.820720
7031,137.862745,-0.693660,0.512468,0.820774
7032,137.882353,-0.693717,0.512438,0.820675
7033,137.901961,-0.694475,0.512326,0.819981
7034,137.921569,-0.694715,0.512495,0.819905
7035,137.941176,-0.693845,0.512733,0.820704
7036,137.960784,-0.693861,0.512762,0.820679
7037,137.980392,-0.693875,0.512770,0.820631
7038,138.000000,-0.693889,0.512780,0.820592
7039,138.019608,-0.693880,0.512809,0.820563
7040,138.039216,-0.693891,0.512849,0.820535
7041,138.058824,-0.693929,0.512866,0.820503
7042,138.078431,-0.693964,0.512875,0.820451
7043,138.098039,-0.694006,0.512887,0.820401
7044,138.117647,-0.694050,0.512920,0.820362
7045,138.137255,-0.694074,0.512957,0.820327
7046,138.156863,-0.694075,0.512999,0.820289
7047,138.176471,-0.694069,0.513041,0.820254
7048,138.196078,-0.694066,0.513053,0.820222
7049,138.215686,-0.694069,0.513079,0.820184
7050,138.235294,-0.694071,0.513084,0.820141
7051,138.254902,-0.694114,0.513065,0.820095
7052,138.274510,-0.694170,0.513114,0.820037
7053,138.294118,-0.694229,0.513143,0.819986
7054,138.313725,-0.694260,0.513188,0.819941
7055,138.333333,-0.694292,0.513226,0.819890
7056,138.352941,-0.694318,0.513260,0.819845
7057,138.372549,-0.694322,0.513299,0.819807
7058,138.392157,-0.694312,0.513318,0.819768
7059,138.411765,-0.694310,0.513311,0.819720
7060,138.431373,-0.694330,0.513326,0.819662
7061,138.450980,-0.694379,0.513375,0.819597
7062,138.470588,-0.694446,0.513368,0.819490
7063,138.490196,-0.694516,0.513045,0.819154
7064,138.509804,-0.694546,0.513054,0.819092
7065,138.529412,-0.694555,0.513419,0.819282
7066,138.549020,-0.694546,0.513528,0.819281
7067,138.568627,-0.694520,0.513549,0.819230
7068,138.588235,-0.694515,0.513597,0.819189
7069,138.607843,-0.694538,0.513632,0.819139
7070,138.627451,-0.694577,0.513636,0.819075
7071,138.647059,-0.694625,0.513647,0.819015
7072,138.666667,-0.694682,0.513677,0.818964
7073,138.686275,-0.694741,0.513653,0.818863
7074,138.705882,-0.694733,0.513385,0.818604
7075,138.725490,-0.694781,0.513734,0.818812
7076,138.745098,-0.694779,0.513778,0.818762
7077,138.764706,-0.694773,0.513826,0.818709
7078,138.784314,-0.694806,0.513867,0.818673
7079,138.803922,-0.694828,0.513885,0.818616
7080,138.823529,-0.694884,0.513930,0.818561
7081,138.843137,-0.694953,0.513975,0.818512
7082,138.862745,-0.695027,0.514002,0.818464
7083,138.882353,-0.695098,0.514020,0.818410
7084,138.901961,-0.695137,0.514021,0.818350
7085,138.921569,-0.695179,0.514042,0.818311
7086,138.941176,-0.695183,0.514072,0.818283
7087,138.960784,-0.695194,0.514100,0.818242
7088,138.980392,-0.695223,0.514120,0.818198
7089,139.000000,-0.695270,0.514160,0.818165
7090,139.019608,-0.695317,0.514193,0.818112
7091,139.039216,-0.695375,0.514237,0.818064
7092,139.058824,-0.695460,0.514273,0.818020
7093,139.078431,-0.695541,0.514299,0.817968
7094,139.098039,-0.695605,0.514327,0.817917
7095,139.117647,-0.695648,0.514356,0.817876
7096,139.137255,-0.695660,0.514382,0.817835
7097,139.156863,-0.695693,0.514421,0.817808
7098,139.176471,-0.695731,0.514437,0.817752
7099,139.196078,-0.695786,0.514488,0.817705
7100,139.215686,-0.695835,0.514532,0.817665
7101,139.235294,-0.695896,0.514583,0.817641
7102,139.254902,-0.695962,0.514611,0.817589
7103,139.274510,-0.696008,0.514380,0.817353
7104,139.294118,-0.696055,0.514466,0.817384
7105,139.313725,-0.696085,0.514652,0.817471
7106,139.333333,-0.696093,0.514701,0.817439
7107,139.352941,-0.696104,0.514722,0.817406
7108,139.372549,-0.696121,0.514729,0.817367
7109,139.392157,-0.696136,0.514749,0.817336
7110,139.411765,-0.696160,0.514760,0.817315
7111,139.431373,-0.696220,0.514808,0.817297
7112,139.450980,-0.696322,0.514778,0.817228
7113,139.470588,-0.696371,0.514475,0.816928
7114,139.490196,-0.696414,0.514742,0.817071
7115,139.509804,-0.696438,0.514880,0.817127
7116,139.529412,-0.696423,0.514708,0.816928
7117,139.549020,-0.696425,0.514742,0.816914
7118,139.568627,-0.696467,0.514938,0.817023
7119,139.588235,-0.696517,0.514984,0.816985
7120,139.607843,-0.696572,0.515012,0.816942
7121,139.627451,-0.696654,0.515046,0.816894
7122,139.647059,-0.696721,0.515066,0.816864
7123,139.666667,-0.696809,0.515092,0.816822
7124,139.686275,-0.699245,0.516844,0.815707
7125,139.705882,-0.699475,0.516992,0.815562
7126,139.725490,-0.697532,0.515610,0.816415
7127,139.745098,-0.696896,0.515160,0.816666
7128,139.764706,-0.696889,0.515195,0.816638
7129,139.784314,-0.696900,0.515256,0.816609
7130,139.803922,-0.696938,0.515296,0.816576
7131,139.823529,-0.696974,0.515304,0.816546
7132,139.843137,-0.697012,0.515330,0.816505
7133,139.862745,-0.697042,0.515351,0.816464
7134,139.882353,-0.697059,0.515309,0.816401
7135,139.901961,-0.697070,0.514994,0.816124
7136,139.921569,-0.697052,0.514960,0.816071
7137,139.941176,-0.697099,0.515320,0.816290
7138,139.960784,-0.697113,0.515449,0.816311
7139,139.980392,-0.697143,0.515495,0.816278
7140,140.000000,-0.697172,0.515522,0.816237
7141,140.019608,-0.697189,0.515387,0.816046
7142,140.039216,-0.697222,0.515402,0.815989
7143,140.058824,-0.697265,0.515615,0.816126
7144,140.078431,-0.697281,0.515501,0.816006
7145,140.098039,-0.697302,0.515187,0.815758
7146,140.117647,-0.697304,0.515191,0.815740
7147,140.137255,-0.697338,0.515580,0.815981
7148,140.156863,-0.697327,0.515638,0.815960
7149,140.176471,-0.697385,0.515667,0.815931
7150,140.196078,-0.697386,0.515504,0.815678
7151,140.215686,-0.697409,0.515504,0.815580
7152,140.235294,-0.697442,0.515531,0.815545
7153,140.254902,-0.697484,0.515483,0.815488
7154,140.274510,-0.697520,0.515416,0.815417
7155,140.294118,-0.697517,0.515392,0.815354
7156,140.313725,-0.697489,0.515417,0.815317
7157,140.333333,-0.697502,0.515545,0.815344
7158,140.352941,-0.697549,0.515882,0.815530
7159,140.372549,-0.697614,0.515912,0.815467
7160,140.392157,-0.697636,0.515692,0.815176
7161,140.411765,-0.697672,0.515753,0.815107
7162,140.431373,-0.697709,0.515767,0.815065
7163,140.450980,-0.697734,0.515724,0.815002
7164,140.470588,-0.697749,0.515691,0.814945
7165,140.490196,-0.697761,0.515712,0.814885
7166,140.509804,-0.697779,0.515750,0.814825
7167,140.529412,-0.697802,0.515784,0.814778
7168,140.549020,-0.697839,0.515849,0.814730
7169,140.568627,-0.697910,0.515922,0.814673
7170,140.588235,-0.697945,0.515978,0.814616
7171,140.607843,-0.697983,0.516029,0.814554
7172,140.627451,-0.697983,0.516029,0.814504
7173,140.647059,-0.698003,0.516023,0.814451
7174,140.666667,-0.698008,0.516008,0.814411
7175,140.686275,-0.698008,0.516035,0.814360
7176,140.705882,-0.698063,0.516271,0.814485
7177,140.725490,-0.698107,0.516263,0.814415
7178,140.745098,-0.698141,0.516140,0.814237
7179,140.764706,-0.698198,0.516196,0.814193
7180,140.784314,-0.698248,0.516237,0.814142
7181,140.803922,-0.698291,0.516273,0.814109
7182,140.823529,-0.698302,0.516268,0.814070
7183,140.843137,-0.698324,0.516240,0.814025
7184,140.862745,-0.698347,0.516268,0.813955
7185,140.882353,-0.698397,0.516248,0.813900
7186,140.901961,-0.698448,0.516557,0.814076
7187,140.921569,-0.698499,0.516677,0.814082
7188,140.941176,-0.698534,0.516743,0.814047
7189,140.960784,-0.698562,0.516815,0.814007
7190,140.980392,-0.698575,0.516721,0.813843
7191,141.000000,-0.698579,0.516539,0.813641
7192,141.019608,-0.698605,0.516602,0.813657
7193,141.039216,-0.698635,0.516857,0.813819
7194,141.058824,-0.698648,0.516851,0.813741
7195,141.078431,-0.698628,0.516506,0.813436
7196,141.098039,-0.698682,0.516538,0.813376
7197,141.117647,-0.698775,0.516891,0.813578
7198,141.137255,-0.698822,0.517007,0.813573
7199,141.156863,-0.698849,0.517059,0.813520
7200,141.176471,-0.698878,0.517092,0.813469
7201,141.196078,-0.698893,0.517090,0.813408
7202,141.215686,-0.698905,0.517076,0.813342
7203,141.235294,-0.698917,0.517068,0.813276
7204,141.254902,-0.698916,0.517061,0.813214
7205,141.274510,-0.698933,0.517085,0.813175
7206,141.294118,-0.698961,0.517123,0.813130
7207,141.313725,-0.698980,0.517166,0.813085
7208,141.333333,-0.699022,0.517219,0.813042
7209,141.352941,-0.699045,0.517262,0.812990
7210,141.372549,-0.699076,0.517325,0.812962
7211,141.392157,-0.699095,0.517352,0.812907
7212,141.411765,-0.699113,0.517358,0.812849
7213,141.431373,-0.699130,0.517363,0.812802
7214,141.450980,-0.699158,0.517356,0.812753
7215,141.470588,-0.699202,0.517353,0.812696
7216,141.490196,-0.699245,0.517388,0.812642
7217,141.509804,-0.699283,0.517448,0.812600
7218,141.529412,-0.699344,0.517523,0.812553
7219,141.549020,-0.699385,0.517567,0.812504
7220,141.568627,-0.699418,0.517608,0.812454
7221,141.588235,-0.699430,0.517632,0.812410
7222,141.607843,-0.699461,0.517625,0.812366
7223,141.627451,-0.699455,0.517360,0.812110
7224,141.647059,-0.699502,0.517465,0.812142
7225,141.666667,-0.699575,0.517653,0.812205
7226,141.686275,-0.699626,0.517545,0.812014
7227,141.705882,-0.699681,0.517366,0.811781
7228,141.725490,-0.699754,0.517396,0.811717
7229,141.745098,-0.699790,0.517518,0.811714
7230,141.764706,-0.699825,0.517894,0.811909
7231,141.784314,-0.699821,0.517915,0.811850
7232,141.803922,-0.699833,0.517928,0.811809
7233,141.823529,-0.699845,0.517935,0.811745
7234,141.843137,-0.699894,0.517960,0.811695
7235,141.862745,-0.699903,0.517750,0.811442
7236,141.882353,-0.699934,0.517653,0.811293
7237,141.901961,-0.699988,0.517668,0.811231
7238,141.921569,-0.700021,0.517705,0.811183
7239,141.941176,-0.700035,0.517875,0.811250
7240,141.960784,-0.700048,0.518147,0.811390
7241,141.980392,-0.700039,0.518188,0.811347
7242,142.000000,-0.700062,0.518163,0.811294
7243,142.019608,-0.700071,0.518148,0.811234
7244,142.039216,-0.700116,0.518177,0.811186
7245,142.058824,-0.700173,0.518214,0.811152
7246,142.078431,-0.700237,0.518241,0.811114
7247,142.098039,-0.700290,0.518256,0.811057
7248,142.117647,-0.700323,0.518299,0.811004
7249,142.137255,-0.700341,0.518340,0.810959
7250,142.156863,-0.700334,0.518344,0.810917
7251,142.176471,-0.700315,0.518334,0.810871
7252,142.196078,-0.700309,0.518349,0.810818
7253,142.215686,-0.700313,0.518377,0.810771
7254,142.235294,-0.700348,0.518426,0.810723
7255,142.254902,-0.700383,0.518463,0.810670
7256,142.274510,-0.700393,0.518471,0.810611
7257,142.294118,-0.700387,0.518178,0.810274
7258,142.313725,-0.700403,0.518462,0.810337
7259,142.333333,-0.700364,0.518595,0.810293
7260,142.352941,-0.700327,0.518636,0.810196
7261,142.372549,-0.700288,0.518659,0.810102
7262,142.392157,-0.700252,0.518677,0.810005
7263,142.411765,-0.700235,0.518700,0.809915
7264,142.431373,-0.700244,0.518717,0.809838
7265,142.450980,-0.700276,0.518660,0.809707
7266,142.470588,-0.700290,0.518455,0.809432
7267,142.490196,-0.700344,0.518773,0.809585
7268,142.509804,-0.700335,0.518520,0.809258
7269,142.529412,-0.700323,0.518851,0.809425
7270,142.549020,-0.700298,0.518929,0.809415
7271,142.568627,-0.700287,0.518933,0.809346
7272,142.588235,-0.700279,0.518962,0.809276
7273,142.607843,-0.700279,0.519002,0.809210
7274,142.627451,-0.700304,0.519022,0.809137
7275,142.647059,-0.700358,0.519007,0.809057
7276,142.666667,-0.700417,0.518996,0.808981
7277,142.686275,-0.700456,0.519044,0.808926
7278,142.705882,-0.700479,0.519104,0.808895
7279,142.725490,-0.700496,0.519136,0.808854
7280,142.745098,-0.700493,0.519193,0.808814
7281,142.764706,-0.700516,0.519222,0.808771
7282,142.784314,-0.700570,0.519254,0.808735
7283,142.803922,-0.700615,0.519252,0.808688
7284,142.823529,-0.700676,0.519270,0.808648
7285,142.843137,-0.700762,0.519292,0.808598
7286,142.862745,-0.700836,0.519138,0.808410
7287,142.882353,-0.700892,0.518971,0.808205
7288,142.901961,-0.700938,0.519033,0.808171
7289,142.921569,-0.700945,0.519059,0.808136
7290,142.941176,-0.700962,0.519099,0.808141
7291,142.960784,-0.701002,0.519407,0.808340
7292,142.980392,-0.701011,0.519473,0.808307
7293,143.000000,-0.701034,0.519541,0.808263
7294,143.019608,-0.701069,0.519553,0.808228
7295,143.039216,-0.701135,0.519558,0.808169
7296,143.058824,-0.701175,0.519354,0.807931
7297,143.078431,-0.701222,0.519246,0.807770
7298,143.098039,-0.701261,0.519244,0.807720
7299,143.117647,-0.701263,0.519222,0.807674
7300,143.137255,-0.701246,0.519241,0.807643
7301,143.156863,-0.701227,0.519384,0.807681
7302,143.176471,-0.701240,0.519700,0.807877
7303,143.196078,-0.701252,0.519726,0.807845
7304,143.215686,-0.701314,0.519723,0.807815
7305,143.235294,-0.701396,0.519752,0.807768
7306,143.254902,-0.701460,0.519517,0.807510
7307,143.274510,-0.701527,0.519435,0.807395
7308,143.294118,-0.701565,0.519421,0.807355
7309,143.313725,-0.701571,0.519446,0.807330
7310,143.333333,-0.701559,0.519657,0.807433
7311,143.352941,-0.701531,0.519889,0.807559
7312,143.372549,-0.701511,0.519917,0.807532
7313,143.392157,-0.701536,0.519947,0.807494
7314,143.411765,-0.701557,0.519938,0.807414
7315,143.431373,-0.701570,0.519665,0.807129
7316,143.450980,-0.701635,0.519664,0.807100
7317,143.470588,-0.701683,0.519646,0.807037
7318,143.490196,-0.701669,0.519645,0.807010
7319,143.509804,-0.701649,0.519653,0.806966
7320,143.529412,-0.701597,0.519691,0.806939
7321,143.549020,-0.701552,0.519743,0.806916
7322,143.568627,-0.701545,0.519932,0.807016
7323,143.588235,-0.701546,0.520006,0.807026
7324,143.607843,-0.701544,0.519828,0.806814
7325,143.627451,-0.701576,0.519871,0.806785
7326,143.647059,-0.701610,0.519886,0.806736
7327,143.666667,-0.701642,0.519868,0.806709
7328,143.686275,-0.701652,0.519839,0.806655
7329,143.705882,-0.701632,0.519886,0.806639
7330,143.725490,-0.701588,0.519917,0.806614
7331,143.745098,,,
7332,143.764706,,,
7333,143.784314,-0.701632,0.520027,0.806458
7334,143.803922,-0.701642,0.520045,0.806431
7335,143.823529,,,
7336,143.843137,-0.701658,0.520046,0.806413
7337,143.862745,-0.701698,0.520052,0.806363
7338,143.882353,-0.701727,0.520054,0.806318
7339,143.901961,-0.701754,0.520061,0.806286
7340,143.921569,-0.701733,0.520043,0.806230
7341,143.941176,-0.701703,0.520113,0.806205
7342,143.960784,-0.701673,0.520176,0.806167
7343,143.980392,-0.701676,0.520236,0.806140
7344,144.000000,-0.701708,0.520275,0.806091
7345,144.019608,-0.701764,0.520277,0.806045
7346,144.039216,-0.701812,0.520272,0.806005
7347,144.058824,-0.701846,0.520266,0.805956
7348,144.078431,-0.701886,0.520257,0.805898
7349,144.098039,-0.701916,0.520266,0.805847
7350,144.117647,-0.701906,0.520263,0.805806
7351,144.137255,-0.701909,0.520319,0.805777
7352,144.156863,-0.701890,0.520387,0.805743
7353,144.176471,-0.701971,0.520729,0.805950
7354,144.196078,-0.701986,0.520553,0.805713
7355,144.215686,-0.702037,0.520494,0.805601
7356,144.235294,-0.702085,0.520504,0.805549
7357,144.254902,-0.702132,0.520686,0.805647
7358,144.274510,-0.702159,0.520657,0.805584
7359,144.294118,-0.702169,0.520452,0.805374
7360,144.313725,-0.702183,0.520464,0.805315
7361,144.333333,-0.702196,0.520609,0.805335
7362,144.352941,-0.702224,0.520941,0.805524
7363,144.372549,-0.702239,0.520985,0.805489
7364,144.392157,-0.702278,0.520997,0.805415
7365,144.411765,-0.702295,0.520764,0.805129
7366,144.431373,-0.702305,0.520773,0.805059
7367,144.450980,-0.702329,0.520762,0.805014
7368,144.470588,-0.702347,0.520716,0.804952
7369,144.490196,-0.702363,0.520675,0.804894
7370,144.509804,-0.702373,0.520687,0.804849
7371,144.529412,-0.702374,0.520730,0.804808
7372,144.549020,-0.702390,0.520764,0.804762
7373,144.568627,-0.702428,0.520813,0.804711
7374,144.588235,-0.702448,0.520886,0.804653
7375,144.607843,-0.702486,0.521000,0.804627
7376,144.627451,-0.702526,0.521306,0.804813
7377,144.647059,-0.702524,0.521043,0.804531
7378,144.666667,-0.702546,0.520971,0.804437
7379,144.686275,-0.702561,0.520938,0.804382
7380,144.705882,-0.702573,0.520925,0.804317
7381,144.725490,-0.702579,0.520950,0.804256
7382,144.745098,-0.702600,0.521014,0.804202
7383,144.764706,-0.702640,0.521217,0.804263
7384,144.784314,-0.702662,0.521394,0.804305
7385,144.803922,-0.702656,0.521317,0.804124
7386,144.823529,-0.702685,0.521526,0.804237
7387,144.843137,-0.702686,0.521209,0.803924
7388,144.862745,-0.702680,0.521154,0.803852
7389,144.882353,-0.702666,0.521142,0.803771
7390,144.901961,-0.702652,0.521129,0.803722
7391,144.921569,-0.702670,0.521162,0.803643
7392,144.941176,-0.702689,0.521210,0.803572
7393,144.960784,-0.702684,0.521283,0.803506
7394,144.980392,-0.702682,0.521367,0.803453
7395,145.000000,-0.702686,0.521419,0.803395
7396,145.019608,-0.702679,0.521429,0.803319
7397,145.039216,-0.702668,0.521421,0.803255
7398,145.058824,-0.702647,0.521402,0.803172
7399,145.078431,-0.702663,0.521404,0.803113
7400,145.098039,-0.702714,0.521720,0.803268
7401,145.117647,-0.702773,0.521421,0.802938
7402,145.137255,-0.702844,0.521466,0.802819
7403,145.156863,-0.702870,0.521817,0.802946
7404,145.176471,-0.702881,0.521760,0.802765
7405,145.196078,-0.702895,0.521671,0.802582
7406,145.215686,-0.702900,0.521686,0.802496
7407,145.235294,-0.702891,0.521698,0.802423
7408,145.254902,-0.702889,0.521697,0.802372
7409,145.274510,-0.702918,0.521670,0.802322
7410,145.294118,-0.702968,0.521636,0.802257
7411,145.313725,-0.703018,0.521668,0.802218
7412,145.333333,-0.703068,0.521722,0.802172
7413,145.352941,-0.703097,0.521762,0.802171
7414,145.372549,-0.703081,0.521761,0.802162
7415,145.392157,-0.703061,0.521984,0.802372
7416,145.411765,-0.703043,0.522072,0.802412
7417,145.431373,-0.703040,0.522042,0.802342
7418,145.450980,-0.703059,0.521998,0.802262
