Format Version,1.1,Take Name,Take 2025-06-19 02.14.31 PM,Capture Frame Rate,51.000000,Export Frame Rate,51.000000,Capture Start Time,2025-06-19 02.14.31.651 PM,Total Frames,34911,Rotation Type,Quaternion

,,Marker,Marker,Marker
,,Marker-10000,Marker-10000,Marker-10000
,,"8392B20CF49E35702710","8392B20CF49E35702710","8392B20CF49E35702710"
,,Position,Position,Position
Frame,Time,X,Y,Z
4646,91.098039,-0.711383,1.258817,0.870337
4647,91.117647,-0.711388,1.258828,0.870347
4648,91.137255,-0.711357,1.258839,0.870341
4649,91.156863,-0.711373,1.258808,0.870306
4650,91.176471,-0.711402,1.258839,0.870355
4651,91.196078,-0.711378,1.258836,0.870344
4652,91.215686,-0.711405,1.258840,0.870340
4653,91.235294,-0.711398,1.258836,0.870336
4654,91.254902,-0.711427,1.258837,0.870330
4655,91.274510,-0.711398,1.258846,0.870334
4656,91.294118,-0.711409,1.258852,0.870324
4657,91.313725,-0.711419,1.258861,0.870324
4658,91.333333,-0.711418,1.258859,0.870315
4659,91.352941,-0.711414,1.258862,0.870299
4660,91.372549,-0.711422,1.258855,0.870308
4661,91.392157,-0.709088,1.259437,0.873797
4662,91.411765,-0.711433,1.258872,0.870302
4663,91.431373,-0.711465,1.258850,0.870308
4664,91.450980,-0.711456,1.258839,0.870305
4665,91.470588,-0.711472,1.258862,0.870299
4666,91.490196,-0.711435,1.258867,0.870289
4667,91.509804,-0.711481,1.258873,0.870294
4668,91.529412,-0.711457,1.258867,0.870304
4669,91.549020,-0.711470,1.258883,0.870292
4670,91.568627,-0.711490,1.258878,0.870293
4671,91.588235,-0.711479,1.258864,0.870297
4672,91.607843,-0.711530,1.258870,0.870278
4673,91.627451,-0.711473,1.258868,0.870285
4674,91.647059,-0.711525,1.258886,0.870257
4675,91.666667,-0.711513,1.258909,0.870256
4676,91.686275,-0.711536,1.258904,0.870226
4677,91.705882,-0.711541,1.258918,0.870206
4678,91.725490,-0.711523,1.258901,0.870207
4679,91.745098,-0.711554,1.258924,0.870200
4680,91.764706,-0.711485,1.258907,0.870242
4681,91.784314,-0.711530,1.258927,0.870239
4682,91.803922,-0.711514,1.258930,0.870182
4683,91.823529,-0.711551,1.258924,0.870194
4684,91.843137,-0.711506,1.258910,0.870236
4685,91.862745,-0.711524,1.258911,0.870235
4686,91.882353,-0.709207,1.259515,0.873735
4687,91.901961,-0.711523,1.258942,0.870200
4688,91.921569,-0.711525,1.258935,0.870225
4689,91.941176,-0.711519,1.258927,0.870231
4690,91.960784,-0.711541,1.258941,0.870192
4691,91.980392,-0.711530,1.258955,0.870182
4692,92.000000,-0.711529,1.258963,0.870173
4693,92.019608,-0.711536,1.258951,0.870174
4694,92.039216,-0.711531,1.258951,0.870222
4695,92.058824,-0.711522,1.258939,0.870215
4696,92.078431,-0.711545,1.258952,0.870171
4697,92.098039,-0.711540,1.258931,0.870214
4698,92.117647,-0.711549,1.258941,0.870216
4699,92.137255,-0.711532,1.258959,0.870226
4700,92.156863,-0.711523,1.258956,0.870215
4701,92.176471,-0.711546,1.258942,0.870216
4702,92.196078,-0.711540,1.258936,0.870227
4703,92.215686,-0.711545,1.258955,0.870235
4704,92.235294,-0.711532,1.258948,0.870235
4705,92.254902,-0.711563,1.258945,0.870217
4706,92.274510,-0.711552,1.258938,0.870217
4707,92.294118,-0.711544,1.258941,0.870225
4708,92.313725,-0.711562,1.258944,0.870204
4709,92.333333,-0.711541,1.258942,0.870199
4710,92.352941,-0.711571,1.258960,0.870190
4711,92.372549,-0.711545,1.258950,0.870185
4712,92.392157,-0.709290,1.259557,0.873682
4713,92.411765,-0.711532,1.258972,0.870192
4714,92.431373,-0.711574,1.258958,0.870192
4715,92.450980,-0.709267,1.259547,0.873679
4716,92.470588,-0.709266,1.259534,0.873683
4717,92.490196,-0.711575,1.258969,0.870206
4718,92.509804,-0.709293,1.259552,0.873682
4719,92.529412,-0.709315,1.259557,0.873693
4720,92.549020,-0.711571,1.258972,0.870194
4721,92.568627,-0.711585,1.258980,0.870202
4722,92.588235,-0.709280,1.259550,0.873686
4723,92.607843,-0.709269,1.259542,0.873674
4724,92.627451,-0.709285,1.259553,0.873689
4725,92.647059,-0.709325,1.259566,0.873688
4726,92.666667,-0.709338,1.259560,0.873683
4727,92.686275,-0.709339,1.259554,0.873679
4728,92.705882,-0.709372,1.259564,0.873681
4729,92.725490,-0.709362,1.259560,0.873681
4730,92.745098,-0.709369,1.259562,0.873684
4731,92.764706,-0.709340,1.259556,0.873687
4732,92.784314,-0.709369,1.259560,0.873688
4733,92.803922,-0.709377,1.259577,0.873685
4734,92.823529,-0.709382,1.259561,0.873687
4735,92.843137,-0.709405,1.259571,0.873681
4736,92.862745,-0.709406,1.259541,0.873684
4737,92.882353,-0.709437,1.259588,0.873690
4738,92.901961,-0.709436,1.259576,0.873672
4739,92.921569,-0.709455,1.259570,0.873669
4740,92.941176,-0.709455,1.259545,0.873642
4741,92.960784,-0.709511,1.259557,0.873637
4742,92.980392,-0.709535,1.259561,0.873609
4743,93.000000,-0.709592,1.259590,0.873599
4744,93.019608,-0.709601,1.259623,0.873580
4745,93.039216,-0.709624,1.259635,0.873565
4746,93.058824,-0.709640,1.259624,0.873562
4747,93.078431,-0.709635,1.259624,0.873543
4748,93.098039,-0.709627,1.259595,0.873541
4749,93.117647,-0.709620,1.259593,0.873531
4750,93.137255,-0.709619,1.259607,0.873536
4751,93.156863,-0.709634,1.259632,0.873524
4752,93.176471,-0.709645,1.259633,0.873520
4753,93.196078,-0.709663,1.259638,0.873518
4754,93.215686,-0.709666,1.259647,0.873518
4755,93.235294,-0.709674,1.259624,0.873517
4756,93.254902,-0.709692,1.259636,0.873521
4757,93.274510,-0.709671,1.259639,0.873508
4758,93.294118,-0.709659,1.259664,0.873502
4759,93.313725,-0.709704,1.259614,0.873488
4760,93.333333,-0.709707,1.259608,0.873478
4761,93.352941,-0.709740,1.259644,0.873468
4762,93.372549,-0.709738,1.259674,0.873470
4763,93.392157,-0.709774,1.259666,0.873452
4764,93.411765,-0.709782,1.259668,0.873450
4765,93.431373,-0.709759,1.259661,0.873436
4766,93.450980,-0.709773,1.259638,0.873436
4767,93.470588,-0.709756,1.259637,0.873432
4768,93.490196,-0.709794,1.259679,0.873418
4769,93.509804,-0.709773,1.259670,0.873410
4770,93.529412,-0.709822,1.259688,0.873408
4771,93.549020,-0.709819,1.259702,0.873401
4772,93.568627,-0.709842,1.259685,0.873396
4773,93.588235,-0.709841,1.259669,0.873390
4774,93.607843,-0.709833,1.259674,0.873380
4775,93.627451,-0.709822,1.259698,0.873382
4776,93.647059,-0.709822,1.259668,0.873375
4777,93.666667,-0.709878,1.259681,0.873366
4778,93.686275,-0.709880,1.259687,0.873356
4779,93.705882,-0.709901,1.259719,0.873348
4780,93.725490,-0.709908,1.259705,0.873343
4781,93.745098,-0.709929,1.259713,0.873340
4782,93.764706,-0.709921,1.259703,0.873328
4783,93.784314,-0.709899,1.259695,0.873336
4784,93.803922,-0.709897,1.259701,0.873325
4785,93.823529,-0.709892,1.259721,0.873333
4786,93.843137,-0.709921,1.259679,0.873320
4787,93.862745,-0.709941,1.259719,0.873328
4788,93.882353,-0.709962,1.259743,0.873321
4789,93.901961,-0.709944,1.259745,0.873312
4790,93.921569,-0.710002,1.259717,0.873318
4791,93.941176,-0.709964,1.259717,0.873300
4792,93.960784,-0.709970,1.259719,0.873301
4793,93.980392,-0.709973,1.259711,0.873291
4794,94.000000,-0.709989,1.259721,0.873283
4795,94.019608,-0.710044,1.259731,0.873281
4796,94.039216,-0.710043,1.259732,0.873270
4797,94.058824,-0.710086,1.259749,0.873272
4798,94.078431,-0.710050,1.259768,0.873262
4799,94.098039,-0.710090,1.259752,0.873239
4800,94.117647,-0.710060,1.259733,0.873232
4801,94.137255,-0.710056,1.259762,0.873236
4802,94.156863,-0.710054,1.259760,0.873236
4803,94.176471,-0.710057,1.259741,0.873222
4804,94.196078,-0.710102,1.259744,0.873215
4805,94.215686,-0.710088,1.259759,0.873213
4806,94.235294,-0.710113,1.259796,0.873218
4807,94.254902,-0.710106,1.259777,0.873199
4808,94.274510,-0.710123,1.259773,0.873199
4809,94.294118,-0.710108,1.259766,0.873196
4810,94.313725,-0.710096,1.259798,0.873202
4811,94.333333,-0.710116,1.259779,0.873193
4812,94.352941,-0.710114,1.259783,0.873172
4813,94.372549,-0.710142,1.259797,0.873182
4814,94.392157,-0.710114,1.259817,0.873169
4815,94.411765,-0.710133,1.259835,0.873169
4816,94.431373,-0.710114,1.259814,0.873167
4817,94.450980,-0.710149,1.259781,0.873154
4818,94.470588,-0.710141,1.259802,0.873158
4819,94.490196,-0.710127,1.259820,0.873142
4820,94.509804,-0.710123,1.259843,0.873146
4821,94.529412,-0.710141,1.259813,0.873135
4822,94.549020,-0.710168,1.259848,0.873117
4823,94.568627,-0.710140,1.259849,0.873129
4824,94.588235,-0.710176,1.259833,0.873114
4825,94.607843,-0.710173,1.259832,0.873115
4826,94.627451,-0.710173,1.259823,0.873099
4827,94.647059,-0.710152,1.259861,0.873092
4828,94.666667,-0.710160,1.259851,0.873081
4829,94.686275,-0.710187,1.259868,0.873078
4830,94.705882,-0.710197,1.259842,0.873063
4831,94.725490,-0.710244,1.259871,0.873052
4832,94.745098,-0.710238,1.259911,0.873029
4833,94.764706,-0.710215,1.259903,0.873028
4834,94.784314,-0.710227,1.259901,0.873018
4835,94.803922,-0.710241,1.259887,0.873013
4836,94.823529,-0.710230,1.259901,0.873009
4837,94.843137,-0.710236,1.259908,0.873010
4838,94.862745,-0.710249,1.259892,0.873002
4839,94.882353,-0.710246,1.259911,0.873002
4840,94.901961,-0.710259,1.259942,0.873005
4841,94.921569,-0.710228,1.259942,0.872988
4842,94.941176,-0.710277,1.259919,0.872988
4843,94.960784,-0.710270,1.259914,0.872983
4844,94.980392,-0.710266,1.259930,0.872970
4845,95.000000,-0.710252,1.259939,0.872978
4846,95.019608,-0.710236,1.259955,0.872964
4847,95.039216,-0.710259,1.259951,0.872974
4848,95.058824,-0.710263,1.259944,0.872960
4849,95.078431,-0.710293,1.259956,0.872959
4850,95.098039,-0.710269,1.259951,0.872939
4851,95.117647,-0.710259,1.259958,0.872942
4852,95.137255,-0.710283,1.259965,0.872945
4853,95.156863,-0.710272,1.259967,0.872935
4854,95.176471,-0.710269,1.259972,0.872932
4855,95.196078,-0.710293,1.259947,0.872925
4856,95.215686,-0.710310,1.259976,0.872935
4857,95.235294,-0.710311,1.259977,0.872923
4858,95.254902,-0.710294,1.260001,0.872920
4859,95.274510,-0.710302,1.259965,0.872913
4860,95.294118,-0.710303,1.259965,0.872913
4861,95.313725,-0.710319,1.259967,0.872903
4862,95.333333,-0.710321,1.259978,0.872896
4863,95.352941,-0.710313,1.259991,0.872902
4864,95.372549,-0.710319,1.260019,0.872897
4865,95.392157,-0.710311,1.260014,0.872894
4866,95.411765,-0.710332,1.259999,0.872899
4867,95.431373,-0.710320,1.259981,0.872873
4868,95.450980,-0.710332,1.259982,0.872877
4869,95.470588,-0.710322,1.259996,0.872886
4870,95.490196,-0.710343,1.260018,0.872882
4871,95.509804,-0.710339,1.260032,0.872877
4872,95.529412,-0.710341,1.260014,0.872875
4873,95.549020,-0.710367,1.260003,0.872873
4874,95.568627,-0.710375,1.260011,0.872873
4875,95.588235,-0.710364,1.260023,0.872869
4876,95.607843,-0.710348,1.260030,0.872874
4877,95.627451,-0.710332,1.260024,0.872860
4878,95.647059,-0.710340,1.260029,0.872872
4879,95.666667,-0.710362,1.259996,0.872870
4880,95.686275,-0.710376,1.260009,0.872865
4881,95.705882,-0.710380,1.260027,0.872858
4882,95.725490,-0.710379,1.260056,0.872869
4883,95.745098,-0.710375,1.260041,0.872866
4884,95.764706,-0.710378,1.260033,0.872865
4885,95.784314,-0.710390,1.260023,0.872847
4886,95.803922,-0.710406,1.260022,0.872851
4887,95.823529,-0.710411,1.260027,0.872856
4888,95.843137,-0.710421,1.260040,0.872850
4889,95.862745,-0.710417,1.260068,0.872859
4890,95.882353,-0.710441,1.260052,0.872845
4891,95.901961,-0.710451,1.260040,0.872852
4892,95.921569,-0.710463,1.260030,0.872837
4893,95.941176,-0.710455,1.260039,0.872846
4894,95.960784,-0.710418,1.260043,0.872838
4895,95.980392,-0.710445,1.260065,0.872838
4896,96.000000,-0.710434,1.260047,0.872829
4897,96.019608,-0.710491,1.260048,0.872838
4898,96.039216,-0.710472,1.260072,0.872832
4899,96.058824,-0.710492,1.260069,0.872829
4900,96.078431,-0.710459,1.260068,0.872828
4901,96.098039,-0.710480,1.260060,0.872831
4902,96.117647,-0.710458,1.260074,0.872820
4903,96.137255,-0.710461,1.260063,0.872820
4904,96.156863,-0.710502,1.260056,0.872818
4905,96.176471,-0.710485,1.260074,0.872809
4906,96.196078,-0.710521,1.260097,0.872815
4907,96.215686,-0.710490,1.260113,0.872807
4908,96.235294,-0.710496,1.260122,0.872808
4909,96.254902,-0.710494,1.260106,0.872804
4910,96.274510,-0.710513,1.260078,0.872804
4911,96.294118,-0.710494,1.260085,0.872801
4912,96.313725,-0.710478,1.260099,0.872794
4913,96.333333,-0.710504,1.260083,0.872784
4914,96.352941,-0.710506,1.260105,0.872786
4915,96.372549,-0.710554,1.260136,0.872781
4916,96.392157,-0.710533,1.260130,0.872766
4917,96.411765,-0.710552,1.260120,0.872765
4918,96.431373,-0.710535,1.260123,0.872759
4919,96.450980,-0.710525,1.260131,0.872757
4920,96.470588,-0.710519,1.260135,0.872758
4921,96.490196,-0.710513,1.260131,0.872747
4922,96.509804,-0.710576,1.260144,0.872743
4923,96.529412,-0.710574,1.260136,0.872736
4924,96.549020,-0.710595,1.260149,0.872734
4925,96.568627,-0.710575,1.260149,0.872730
4926,96.588235,-0.710603,1.260165,0.872724
4927,96.607843,-0.710612,1.260152,0.872732
4928,96.627451,-0.710639,1.260170,0.872740
4929,96.647059,-0.710685,1.260128,0.872738
4930,96.666667,-0.710662,1.260149,0.872739
4931,96.686275,-0.710672,1.260157,0.872735
4932,96.705882,-0.710709,1.260168,0.872743
4933,96.725490,-0.710750,1.260176,0.872749
4934,96.745098,-0.710749,1.260135,0.872745
4935,96.764706,-0.710759,1.260167,0.872749
4936,96.784314,-0.710742,1.260143,0.872752
4937,96.803922,-0.710756,1.260147,0.872755
4938,96.823529,-0.710736,1.260147,0.872758
4939,96.843137,-0.710745,1.260164,0.872763
4940,96.862745,-0.710783,1.260172,0.872758
4941,96.882353,-0.710788,1.260152,0.872767
4942,96.901961,-0.710827,1.260167,0.872766
4943,96.921569,-0.710803,1.260152,0.872767
4944,96.941176,-0.710825,1.260160,0.872778
4945,96.960784,-0.710823,1.260159,0.872790
4946,96.980392,-0.710833,1.260141,0.872795
4947,97.000000,-0.710848,1.260150,0.872791
4948,97.019608,-0.710852,1.260137,0.872797
4949,97.039216,-0.710904,1.260163,0.872812
4950,97.058824,-0.710915,1.260155,0.872802
4951,97.078431,-0.710949,1.260177,0.872816
4952,97.098039,-0.710928,1.260171,0.872815
4953,97.117647,-0.710960,1.260135,0.872826
4954,97.137255,-0.710950,1.260131,0.872826
4955,97.156863,-0.710965,1.260123,0.872824
4956,97.176471,-0.710966,1.260142,0.872826
4957,97.196078,-0.711007,1.260143,0.872856
4958,97.215686,-0.711059,1.260137,0.872876
4959,97.235294,-0.711104,1.260141,0.872894
4960,97.254902,-0.711148,1.260133,0.872905
4961,97.274510,-0.711113,1.260136,0.872914
4962,97.294118,-0.711122,1.260116,0.872907
4963,97.313725,-0.711074,1.260123,0.872914
4964,97.333333,-0.711113,1.260126,0.872895
4965,97.352941,-0.711111,1.260119,0.872886
4966,97.372549,-0.711133,1.260121,0.872895
4967,97.392157,-0.711152,1.260107,0.872904
4968,97.411765,-0.711158,1.260146,0.872918
4969,97.431373,-0.711171,1.260142,0.872928
4970,97.450980,-0.711133,1.260123,0.872943
4971,97.470588,-0.711161,1.260093,0.872966
4972,97.490196,-0.711131,1.260099,0.872986
4973,97.509804,-0.711136,1.260108,0.872998
4974,97.529412,-0.711127,1.260089,0.873023
4975,97.549020,-0.711138,1.260094,0.873029
4976,97.568627,-0.711164,1.260092,0.873059
4977,97.588235,-0.711149,1.260107,0.873066
4978,97.607843,-0.711173,1.260085,0.873081
4979,97.627451,-0.711166,1.260063,0.873091
4980,97.647059,-0.711177,1.260068,0.873108
4981,97.666667,-0.711140,1.260066,0.873124
4982,97.686275,-0.711147,1.260063,0.873117
4983,97.705882,-0.711166,1.260048,0.873143
4984,97.725490,-0.711185,1.260064,0.873158
4985,97.745098,-0.711173,1.260057,0.873220
4986,97.764706,-0.711200,1.260005,0.873454
4987,97.784314,-0.711156,1.260030,0.873689
4988,97.803922,-0.711218,1.260036,0.873710
4989,97.823529,-0.711205,1.260023,0.873725
4990,97.843137,-0.711164,1.260050,0.873759
4991,97.862745,-0.711165,1.260026,0.873742
4992,97.882353,-0.711201,1.260016,0.873778
4993,97.901961,-0.711193,1.260042,0.873777
4994,97.921569,-0.711207,1.260052,0.873794
4995,97.941176,-0.711219,1.260037,0.873802
4996,97.960784,-0.711222,1.260035,0.873795
4997,97.980392,-0.711251,1.260029,0.873817
4998,98.000000,-0.711263,1.260028,0.873803
4999,98.019608,-0.711207,1.260011,0.873804
5000,98.039216,-0.711217,1.260011,0.873799
5001,98.058824,-0.711206,1.260027,0.873794
5002,98.078431,-0.711221,1.260052,0.873822
5003,98.098039,-0.711289,1.260054,0.873816
5004,98.117647,-0.711281,1.260037,0.873820
5005,98.137255,-0.711276,1.260042,0.873816
5006,98.156863,-0.711271,1.260051,0.873817
5007,98.176471,-0.711312,1.260045,0.873827
5008,98.196078,-0.711277,1.260030,0.873816
5009,98.215686,-0.711301,1.260033,0.873837
5010,98.235294,-0.711260,1.260068,0.873824
5011,98.254902,-0.711325,1.260047,0.873841
5012,98.274510,-0.711337,1.260042,0.873836
5013,98.294118,-0.711337,1.260056,0.873848
5014,98.313725,-0.711341,1.260064,0.873844
5015,98.333333,-0.711360,1.260089,0.873830
5016,98.352941,-0.711337,1.260049,0.873820
5017,98.372549,-0.711349,1.260060,0.873826
5018,98.392157,-0.711339,1.260047,0.873819
5019,98.411765,-0.711360,1.260065,0.873817
5020,98.431373,-0.711363,1.260084,0.873811
5021,98.450980,-0.711383,1.260090,0.873819
5022,98.470588,-0.711395,1.260090,0.873816
5023,98.490196,-0.711402,1.260079,0.873816
5024,98.509804,-0.711402,1.260090,0.873816
5025,98.529412,-0.711412,1.260064,0.873816
5026,98.549020,-0.711420,1.260078,0.873830
5027,98.568627,-0.711405,1.260088,0.873827
5028,98.588235,-0.711448,1.260098,0.873835
5029,98.607843,-0.711454,1.260088,0.873825
5030,98.627451,-0.711456,1.260097,0.873832
5031,98.647059,-0.711450,1.260098,0.873822
5032,98.666667,-0.711449,1.260099,0.873834
5033,98.686275,-0.711458,1.260082,0.873829
5034,98.705882,-0.711445,1.260088,0.873845
5035,98.725490,-0.711464,1.260102,0.873841
5036,98.745098,-0.711444,1.260103,0.873837
5037,98.764706,-0.711483,1.260099,0.873819
5038,98.784314,-0.711497,1.260100,0.873820
5039,98.803922,-0.711489,1.260106,0.873826
5040,98.823529,-0.711492,1.260114,0.873821
5041,98.843137,-0.711496,1.260114,0.873825
5042,98.862745,-0.711510,1.260100,0.873815
5043,98.882353,-0.711501,1.260101,0.873816
5044,98.901961,-0.711513,1.260099,0.873824
5045,98.921569,-0.711512,1.260099,0.873819
5046,98.941176,-0.711540,1.260125,0.873815
5047,98.960784,-0.711526,1.260132,0.873813
5048,98.980392,-0.711550,1.260136,0.873802
5049,99.000000,-0.711553,1.260113,0.873805
5050,99.019608,-0.711566,1.260119,0.873792
5051,99.039216,-0.711609,1.260159,0.873781
5052,99.058824,-0.711582,1.260158,0.873766
5053,99.078431,-0.711620,1.260179,0.873754
5054,99.098039,-0.711582,1.260177,0.873753
5055,99.117647,-0.711605,1.260197,0.873739
5056,99.137255,-0.711598,1.260174,0.873739
5057,99.156863,-0.711603,1.260185,0.873736
5058,99.176471,-0.711630,1.260178,0.873713
5059,99.196078,-0.711603,1.260191,0.873737
5060,99.215686,-0.711633,1.260203,0.873719
5061,99.235294,-0.711607,1.260203,0.873728
5062,99.254902,-0.711622,1.260199,0.873724
5063,99.274510,-0.711604,1.260191,0.873695
5064,99.294118,-0.711640,1.260195,0.873694
5065,99.313725,-0.711618,1.260191,0.873680
5066,99.333333,-0.711653,1.260219,0.873679
5067,99.352941,-0.711634,1.260232,0.873681
5068,99.372549,-0.711647,1.260234,0.873675
5069,99.392157,-0.711669,1.260220,0.873667
5070,99.411765,-0.711631,1.260240,0.873661
5071,99.431373,-0.711663,1.260240,0.873650
5072,99.450980,-0.711646,1.260242,0.873661
5073,99.470588,-0.711670,1.260244,0.873648
5074,99.490196,-0.711629,1.260258,0.873653
5075,99.509804,-0.711636,1.260248,0.873643
5076,99.529412,-0.711678,1.260270,0.873642
5077,99.549020,-0.711655,1.260252,0.873644
5078,99.568627,-0.711663,1.260276,0.873642
5079,99.588235,-0.711636,1.260261,0.873649
5080,99.607843,-0.711653,1.260287,0.873658
5081,99.627451,-0.711647,1.260276,0.873642
5082,99.647059,-0.711675,1.260243,0.873657
5083,99.666667,-0.711665,1.260283,0.873641
5084,99.686275,-0.711653,1.260291,0.873649
5085,99.705882,-0.711678,1.260283,0.873632
5086,99.725490,-0.711698,1.260269,0.873630
5087,99.745098,-0.711686,1.260283,0.873616
5088,99.764706,-0.711672,1.260315,0.873609
5089,99.784314,-0.711687,1.260286,0.873605
5090,99.803922,-0.711697,1.260295,0.873592
5091,99.823529,-0.711706,1.260310,0.873580
5092,99.843137,-0.711657,1.260322,0.873584
5093,99.862745,-0.711695,1.260349,0.873590
5094,99.882353,-0.711666,1.260307,0.873579
5095,99.901961,-0.711731,1.260317,0.873590
5096,99.921569,-0.711721,1.260311,0.873585
5097,99.941176,-0.711692,1.260344,0.873586
5098,99.960784,-0.711701,1.260340,0.873587
5099,99.980392,-0.711693,1.260307,0.873571
5100,100.000000,-0.711743,1.260328,0.873560
5101,100.019608,-0.711684,1.260351,0.873555
5102,100.039216,-0.711741,1.260342,0.873547
5103,100.058824,-0.711734,1.260340,0.873544
5104,100.078431,-0.711738,1.260351,0.873533
5105,100.098039,-0.711724,1.260382,0.873528
5106,100.117647,-0.711725,1.260364,0.873520
5107,100.137255,-0.711753,1.260350,0.873510
5108,100.156863,-0.711724,1.260355,0.873509
5109,100.176471,-0.711737,1.260378,0.873504
5110,100.196078,-0.711712,1.260394,0.873528
5111,100.215686,-0.711736,1.260394,0.873512
5112,100.235294,-0.711739,1.260385,0.873509
5113,100.254902,-0.711754,1.260382,0.873516
5114,100.274510,-0.711740,1.260400,0.873497
5115,100.294118,-0.711734,1.260389,0.873499
5116,100.313725,-0.711752,1.260407,0.873491
5117,100.333333,-0.711734,1.260409,0.873503
5118,100.352941,-0.711748,1.260418,0.873486
5119,100.372549,-0.711723,1.260408,0.873490
5120,100.392157,-0.711769,1.260398,0.873472
5121,100.411765,-0.711769,1.260412,0.873469
5122,100.431373,-0.711769,1.260444,0.873468
5123,100.450980,-0.711747,1.260446,0.873468
5124,100.470588,-0.711758,1.260446,0.873467
5125,100.490196,-0.711756,1.260432,0.873457
5126,100.509804,-0.711777,1.260407,0.873453
5127,100.529412,-0.711792,1.260417,0.873452
5128,100.549020,-0.711764,1.260443,0.873448
5129,100.568627,-0.711779,1.260459,0.873445
5130,100.588235,-0.711794,1.260434,0.873436
5131,100.607843,-0.711821,1.260444,0.873433
5132,100.627451,-0.711782,1.260452,0.873412
5133,100.647059,-0.711815,1.260449,0.873409
5134,100.666667,-0.711789,1.260454,0.873406
5135,100.686275,-0.711805,1.260468,0.873401
5136,100.705882,-0.711783,1.260469,0.873390
5137,100.725490,-0.711801,1.260452,0.873365
5138,100.745098,-0.711838,1.260455,0.873373
5139,100.764706,-0.711850,1.260466,0.873348
5140,100.784314,-0.711862,1.260496,0.873332
5141,100.803922,-0.711854,1.260504,0.873309
5142,100.823529,-0.711844,1.260531,0.873306
5143,100.843137,-0.711848,1.260494,0.873305
5144,100.862745,-0.711869,1.260483,0.873306
5145,100.882353,-0.711877,1.260497,0.873294
5146,100.901961,-0.711870,1.260514,0.873301
5147,100.921569,-0.711898,1.260522,0.873299
5148,100.941176,-0.711904,1.260526,0.873295
5149,100.960784,-0.711915,1.260526,0.873298
5150,100.980392,-0.711909,1.260526,0.873302
5151,101.000000,-0.711908,1.260501,0.873298
5152,101.019608,-0.711915,1.260522,0.873308
5153,101.039216,-0.711890,1.260515,0.873293
5154,101.058824,-0.711908,1.260541,0.873310
5155,101.078431,-0.711899,1.260552,0.873306
5156,101.098039,-0.711924,1.260531,0.873313
5157,101.117647,-0.711936,1.260517,0.873308
5158,101.137255,-0.711950,1.260524,0.873323
5159,101.156863,-0.711921,1.260534,0.873320
5160,101.176471,-0.711919,1.260541,0.873330
5161,101.196078,-0.711918,1.260519,0.873344
5162,101.215686,-0.711938,1.260528,0.873334
5163,101.235294,-0.711932,1.260521,0.873348
5164,101.254902,-0.711957,1.260514,0.873347
5165,101.274510,-0.711976,1.260527,0.873356
5166,101.294118,-0.711984,1.260526,0.873366
5167,101.313725,-0.711977,1.260552,0.873369
5168,101.333333,-0.711986,1.260513,0.873375
5169,101.352941,-0.712004,1.260524,0.873386
5170,101.372549,-0.712030,1.260497,0.873396
5171,101.392157,-0.712051,1.260497,0.873419
5172,101.411765,-0.712061,1.260516,0.873437
5173,101.431373,-0.712058,1.260513,0.873459
5174,101.450980,-0.712060,1.260516,0.873474
5175,101.470588,-0.712107,1.260492,0.873490
5176,101.490196,-0.712083,1.260502,0.873514
5177,101.509804,-0.712071,1.260490,0.873533
5178,101.529412,-0.712057,1.260489,0.873552
5179,101.549020,-0.712069,1.260513,0.873576
5180,101.568627,-0.712049,1.260487,0.873586
5181,101.588235,-0.712043,1.260510,0.873594
5182,101.607843,-0.712075,1.260501,0.873614
5183,101.627451,-0.712071,1.260499,0.873614
5184,101.647059,-0.712081,1.260508,0.873621
5185,101.666667,-0.712074,1.260517,0.873622
5186,101.686275,-0.712084,1.260540,0.873631
5187,101.705882,-0.712066,1.260529,0.873647
5188,101.725490,-0.712103,1.260523,0.873644
5189,101.745098,-0.712111,1.260517,0.873665
5190,101.764706,-0.712085,1.260530,0.873661
5191,101.784314,-0.712112,1.260545,0.873661
5192,101.803922,-0.712111,1.260517,0.873671
5193,101.823529,-0.712165,1.260538,0.873680
5194,101.843137,-0.712113,1.260509,0.873689
5195,101.862745,-0.712151,1.260523,0.873696
5196,101.882353,-0.712134,1.260502,0.873711
5197,101.901961,-0.712146,1.260510,0.873734
5198,101.921569,-0.712136,1.260526,0.873739
5199,101.941176,-0.712151,1.260504,0.873766
5200,101.960784,-0.712191,1.260499,0.873775
5201,101.980392,-0.712185,1.260469,0.873813
5202,102.000000,-0.712201,1.260484,0.873849
5203,102.019608,-0.712178,1.260465,0.873873
5204,102.039216,-0.712208,1.260465,0.873905
5205,102.058824,-0.712171,1.260491,0.873926
5206,102.078431,-0.712202,1.260448,0.873946
5207,102.098039,-0.712190,1.260464,0.873975
5208,102.117647,-0.712193,1.260470,0.873982
5209,102.137255,-0.712222,1.260458,0.874007
5210,102.156863,-0.712226,1.260453,0.874027
5211,102.176471,-0.712245,1.260466,0.874040
5212,102.196078,-0.712227,1.260483,0.874066
5213,102.215686,-0.712260,1.260459,0.874075
5214,102.235294,-0.712240,1.260448,0.874094
5215,102.254902,-0.712251,1.260452,0.874097
5216,102.274510,-0.712234,1.260456,0.874099
5217,102.294118,-0.712240,1.260458,0.874105
5218,102.313725,-0.712257,1.260462,0.874099
5219,102.333333,-0.712272,1.260477,0.874111
